time,steer,curv,u
0.001,0.0,0.0,1.1671790471888162e-08
0.101,2.24702639009989,0.02464536593707448,0.0719372189672649
0.2010000000000001,2.2612584389197696,0.09221423909371533,0.3387436178846229
0.3010000000000002,2.1974063170372764,0.1550228003660977,0.4470075861398077
0.4010000000000003,2.1286771806583107,0.1204898304687736,0.7200165850437482
0.5010000000000003,1.9983964894673345,0.17237512178325237,0.5926876373402915
0.6010000000000004,1.8965537043630196,0.26069112140729656,0.7832972741096055
0.7010000000000005,1.6462929220759115,0.2355671517213667,1.1113283270906738
0.8010000000000006,1.330591363915659,0.12961343373888676,1.130705896064089
0.9010000000000008,1.1849007356871764,-0.07465902828598311,0.9781861291657784
1.0020000000000004,1.0955565854942213,-0.13336269261242537,0.8377471337430586
1.102999999999989,0.9257769904780898,-0.12762505203684388,0.7977837682851654
1.2039999999999782,0.8695774804441896,-0.09057589303020991,0.7848409142497681
1.304999999999967,0.6366312470074716,-0.13946585386976007,0.7717392724169019
1.405999999999956,0.4590769999679948,-0.08808928872120915,0.7794325033129853
1.5069999999999448,0.3592003670591006,-0.0773516112049919,0.802909649106249
1.6079999999999337,0.2395641839779133,-0.014877611978408251,0.8227806434792924
1.7089999999999226,0.1780102018164983,0.06820065337308558,0.8306957077523743
1.8099999999999117,0.1699755538841597,0.10193668506013112,0.817136099619344
1.9109999999999003,0.1332745055318075,0.12173552389403905,0.7863158771542476
2.011999999999889,0.1326516575264041,0.13752430103359925,0.7492939510388446
2.1129999999998783,0.1229902673762421,0.16148042283579309,0.7159328433775506
2.213999999999867,0.1455007012080931,0.1572819832918441,0.6902130271899206
2.314999999999856,0.1650447535453658,0.14545306183523196,0.6668198669265989
2.415999999999845,0.1955513288844542,0.09841750694904162,0.6491818881771749
2.516999999999834,0.2244014342485875,0.06481757454310197,0.6352075345507133
2.6179999999998227,0.2508711640212286,0.03475064226957503,0.623179361333002
2.718999999999812,0.2867373534102803,0.024255705657307034,0.6131657311036681
2.8199999999998004,0.3268392097185731,0.016950137225757236,0.60355399598708
2.9209999999997893,0.3753250761204583,0.009810901204859128,0.5951645416345297
3.021999999999778,0.4059961697662154,0.005535468479973355,0.588547440040358
3.122999999999767,0.4450717958556757,0.0062660166429408205,0.5829427464805443
3.223999999999756,0.4907887886767628,0.012255965810754143,0.5796915251982865
3.324999999999745,0.5294017360545042,0.01585027825324276,0.5780725975630681
3.4259999999997337,0.5667512009915383,0.02112888784525404,0.5784164970678298
3.5269999999997226,0.6083694665922228,0.020520754736312995,0.5808535318320793
3.627999999999712,0.6372379174487489,0.022659721146447657,0.5847131987402321
3.7289999999997,0.6587161894865154,0.022934628160784305,0.5902235482248479
3.829999999999689,0.6858746837809765,0.029267051620441843,0.5978231933818922
3.930999999999678,0.6991218376366679,0.03442976139454804,0.6073209294895177
4.030999999999681,0.7102880510404375,0.03899122846659545,0.6078194774537002
4.130999999999714,0.7283440696557937,0.03958115903752611,0.6082867897689549
4.230999999999748,0.7295159480505039,0.04065185965841749,0.6084767071287074
4.330999999999781,0.7378037108301411,0.04017585001393223,0.6084813430893297
4.430999999999814,0.7352931963063367,0.041349981842946304,0.6083361536722623
4.530999999999848,0.7405183239101032,0.04067263134070302,0.6081967076082889
4.630999999999881,0.7372849249092209,0.04088691896755214,0.6080358308101277
4.730999999999915,0.7387450025637429,0.04094474975647924,0.6079764359995034
4.830999999999948,0.734508279182157,0.04249755087743754,0.6080516545760738
4.930999999999981,0.7319481107361764,0.04365668241174519,0.6081970464278988
5.031000000000015,0.727979381414875,0.044530708030447175,0.6082988598021171
5.131000000000048,0.7187873658754531,0.044718881818495246,0.6083941932855437
5.231000000000082,0.7198293254674041,0.04473360022137548,0.608504196333604
5.331000000000115,0.7151513466452374,0.04498692060795434,0.6086154665918867
5.431000000000148,0.7051076933404269,0.044741320588081224,0.6086990537425865
5.531000000000182,0.7048397871611604,0.04458822333526393,0.6087359570374592
5.631000000000215,0.7018525035968852,0.04416389670458402,0.6087706342476119
5.731000000000249,0.6950565393159136,0.04428565932312368,0.6088276043419469
5.831000000000282,0.6959314297546494,0.04414996503545719,0.608910517062617
5.931000000000315,0.6946659782910574,0.0444461888901651,0.608957908552786
6.031000000000349,0.6890820640206735,0.04435035468729919,0.6089927970158305
6.131000000000382,0.692605809920774,0.044441894148682055,0.6090333990661945
6.231000000000416,0.6946347824321477,0.04440648877163737,0.6090719626131641
6.331000000000449,0.6957595460834076,0.044490675549368044,0.6090973265282922
6.431000000000482,0.6898723184636298,0.04437886431402859,0.6091115468039637
6.531000000000516,0.6975509752208521,0.04429366982202067,0.6091097318540492
6.631000000000549,0.6989576648791815,0.04429572071328339,0.6091043175182115
6.731000000000583,0.7019060611959616,0.04431781556600196,0.6091006426004766
6.831000000000616,0.6997480029965333,0.04438784070780769,0.6090969680280374
6.931000000000649,0.7088040908206099,0.04440701637634658,0.609087918383921
7.031000000000683,0.7113983634124723,0.04457262266878555,0.6090696081030567
7.131000000000716,0.7140913151504406,0.044681297199833346,0.6090558455315908
7.231000000000749,0.7189534089647093,0.04485693642011913,0.6090416075361825
7.331000000000783,0.7153903437331384,0.0449964732134664,0.6090251653296511
7.431000000000816,0.7237975956329658,0.0450330053172248,0.6090168148203734
7.53100000000085,0.7270218778580019,0.04524320041297165,0.6089938884173457
7.631000000000883,0.7309297895406527,0.04534652519495469,0.6089760156868554
7.731000000000916,0.7336657389867886,0.04552883599643016,0.6089670663674879
7.83100000000095,0.7305650181867064,0.04564097448847726,0.6089503455749008
7.931000000000983,0.7335499206487087,0.04583847673575662,0.6089338708043992
8.031000000000988,0.7403656013246812,0.045947223258285395,0.6089263036975626
8.132000000000932,0.7426055202658683,0.049021141187489306,0.6200465976322814
8.233000000000876,0.7459642328963298,0.052378672540125605,0.6326363371515795
8.33400000000082,0.7479096838567205,0.055998247334745496,0.6465984794709435
8.435000000000764,0.7507718216854071,0.05978623955736578,0.6618395786918811
8.536000000000708,0.749068536450459,0.06368922209300237,0.6782532509697757
8.637000000000652,0.7466053690448006,0.06761931176282841,0.6957465214638282
8.738000000000596,0.7520439825746752,0.07149456370583629,0.7142207994521066
8.83900000000054,0.7513577765499242,0.07550620562862034,0.7335567067576371
8.940000000000484,0.7558861132310728,0.07931706247469963,0.7536934019575116
9.041000000000428,0.7568848234617154,0.08311859017495261,0.7745362175411865
9.142000000000372,0.7587824639156215,0.08681598946180574,0.7959846588847703
9.243000000000317,0.7580889860894768,0.09031732335363449,0.817991419983429
9.34400000000026,0.7593585250008231,0.09373881597498585,0.8404643037236948
9.445000000000205,0.7604274884213913,0.09702536663396479,0.8633319598820626
9.546000000000149,0.7619942005262658,0.10012260228991143,0.8865627079731117
