t,Speed,accx,accy,yaw_rate,steering_angle,current,pose_x,pose_y,roll,pitch,yaw,velocity_vehicle_x,velocity_vehicle_y,acc_vehicle_x,acc_vehicle_y,angular_velocity_from_yaw
290,9.046,2.9636,-3.2855,-0.0976,-0.3311,34.7477,-125.0738,66.721,0,0,0,-8.235,-2.0367,0,0,-0.0976
290.05,9.046,2.3653,-3.4757,-0.2389,-0.3934,36.4132,-125.4855,66.6192,0,0,-0.0084,-8.235,-2.0367,-2.7518,-0.4144,-0.2389
290.1,9.046,2.8637,-4.2423,-0.3139,-0.4075,38.2827,-125.8973,66.5173,0,0,-0.0222,-8.5102,-2.0782,-9.5696,-1.4411,-0.3139
290.15,9.494,2.9783,-4.6107,-0.3505,-0.4108,40.2725,-126.3365,66.4113,0,0,-0.0388,-9.192,-2.1809,-10.8838,-1.639,-0.3505
290.2,9.494,2.5538,-3.7375,-0.3541,-0.42,42.3785,-126.8165,66.2992,0,0,-0.0565,-9.5986,-2.2421,-5.9001,-0.5158,-0.3541
290.25,9.494,3.9948,-4.9375,-0.3899,-0.4185,44.8953,-127.2964,66.1871,0,0,-0.0751,-9.782,-2.2324,-6.0999,0.3208,-0.3899
290.3,9.985,3.5693,-4.8107,-0.3736,-0.4185,47.2176,-127.7946,66.076,0,0,-0.0941,-10.2085,-2.21,-6.6974,0.3523,-0.3736
290.35,9.985,3.5932,-5.0898,-0.4005,-0.4216,49.4543,-128.3172,65.9661,0,0,-0.1135,-10.4517,-2.1972,-1.4468,3.0946,-0.4005
290.4,9.985,3.3855,-5.2343,-0.405,-0.4231,51.488,-128.8398,65.8563,0,0,-0.1336,-10.3532,-1.9005,3.4745,10.4658,-0.405
290.45,10.435,2.8159,-4.2293,-0.3983,-0.4231,52.4927,-129.3526,65.7761,0,0,-0.1537,-10.1043,-1.1506,3.9943,12.0317,-0.3983
290.5,10.435,3.6396,-5.4981,-0.4044,-0.4231,53.7565,-129.8502,65.7412,0,0,-0.1738,-9.9538,-0.6974,-0.8641,4.448,-0.4044
290.55,10.435,2.8749,-5.6081,-0.3916,-0.4231,54.7103,-130.3479,65.7063,0,0,-0.1937,-10.1907,-0.7058,-13.6779,-0.4876,-0.3916
290.6,11.096,3.4829,-5.0031,-0.4357,-0.4231,55.5219,-130.8693,65.6706,0,0,-0.2144,-11.3216,-0.7461,-20.2494,-0.7219,-0.4357
290.65,11.096,2.7993,-5.6442,-0.4344,-0.4231,56.5313,-131.4801,65.6317,0,0,-0.2361,-12.2156,-0.778,-5.7519,2.1793,-0.4344
290.7,11.096,3.8889,-7.0765,-0.4368,-0.4231,57.4906,-132.0909,65.5928,0,0,-0.2579,-11.8968,-0.5282,12.2043,9.5619,-0.4368
290.75,11.749,2.3552,-5.7706,-0.4399,-0.4231,58.0057,-132.6698,65.5789,0,0,-0.2798,-10.9952,0.1782,14.8434,11.6297,-0.4399
290.8,11.749,3.63,-5.3958,-0.4605,-0.4231,57.7076,-133.1904,65.6106,0,0,-0.3023,-10.4124,0.6348,5.8275,4.5658,-0.4605
290.85,11.749,2.5078,-7.4984,-0.3636,-0.4271,57.4326,-133.711,65.6424,0,0,-0.3229,-10.4124,0.6348,-16.9381,4.7647,-0.3636
290.9,11.749,3.9003,-5.4354,-0.4298,-0.4293,57.7432,-134.2316,65.6741,0,0,-0.3428,-12.1062,1.1112,-36.8424,10.3639,-0.4298
290.95,12.246,1.4402,-8.8586,-0.4314,-0.4277,58.6716,-134.9216,65.7535,0,0,-0.3643,-14.0967,1.6711,-20.6691,8.276,-0.4314
291,12.246,4.8425,-8.1802,-0.4937,-0.4247,59.6511,-135.6413,65.8412,0,0,-0.3874,-14.1731,1.9388,6.1777,8.4879,-0.4937
291.05,12.799,2.7637,-7.7668,-0.4597,-0.4231,60.4383,-136.3389,65.9474,0,0,-0.4113,-13.4789,2.5199,11.6837,9.7793,-0.4597
291.1,12.799,3.4083,-7.5208,-0.4712,-0.4104,61.0417,-136.9892,66.0932,0,0,-0.4345,-13.0048,2.9168,3.72,5.2346,-0.4712
291.15,12.799,2.7891,-7.0767,-0.4854,-0.3915,61.921,-137.6394,66.2391,0,0,-0.4585,-13.1069,3.0434,-4.8204,5.977,-0.4854
291.2,13.291,2.6174,-6.9608,-0.4784,-0.3704,63.0666,-138.2999,66.3976,0,0,-0.4826,-13.4868,3.5145,-6.5774,8.1554,-0.4784
291.25,13.291,3.281,-8.095,-0.4463,-0.349,63.491,-138.9881,66.5905,0,0,-0.5057,-13.7646,3.8589,4.5297,2.4863,-0.4463
291.3,13.291,2.0724,-7.288,-0.4095,-0.3095,59.4644,-139.6763,66.7835,0,0,-0.5271,-13.0338,3.7631,26.1055,-3.4236,-0.4095
291.35,13.715,0.0797,-6.0576,-0.3384,-0.2714,46.4247,-140.2915,66.9668,0,0,-0.5458,-11.1541,3.5166,30.2876,-3.972,-0.3384
291.4,13.715,-2.0621,-5.782,-0.2887,-0.2124,28.3258,-140.7917,67.1351,0,0,-0.5614,-10.0051,3.3659,11.4899,-1.5068,-0.2887
291.45,13.715,-2.6653,-4.9457,-0.2437,-0.1932,13.8291,-141.292,67.3034,0,0,-0.5747,-10.0051,3.3659,-13.3477,9.5345,-0.2437
291.5,13.715,-3.5045,-4.6907,-0.2473,-0.1764,6.8144,-141.7923,67.4717,0,0,-0.587,-11.3398,4.3193,-44.6406,31.8876,-0.2473
291.55,14.219,-2.3874,-4.8665,-0.2089,-0.1663,3.6518,-142.426,67.7353,0,0,-0.5984,-14.4691,6.5546,-49.2382,35.1717,-0.2089
291.6,14.219,-4.1969,-3.4257,-0.1983,-0.1546,1.8122,-143.2392,68.1272,0,0,-0.6086,-16.2637,7.8365,-10.8861,11.054,-0.1983
291.65,14.219,-3.7544,-4.2898,-0.1741,-0.1367,1.3885,-144.0523,68.519,0,0,-0.6179,-15.5578,7.66,30.0846,-7.5203,-0.1741
291.7,13.639,-4.7103,-3.0396,-0.1542,-0.1014,1.2074,-144.7949,68.8932,0,0,-0.6261,-13.2552,7.0845,38.9917,-9.7468,-0.1542
291.75,13.639,-3.4494,-2.513,-0.1004,-0.0682,1.0783,-145.3779,69.2274,0,0,-0.6325,-11.6586,6.6854,13.5589,-3.4284,-0.1004
291.8,13.639,-4.1202,-2.3459,-0.0681,-0.0625,1.0167,-145.9608,69.5617,0,0,-0.6367,-11.8993,6.7416,-10.0653,2.3529,-0.0681
291.85,13.266,-3.2504,-2.2182,-0.0481,-0.0625,1.0533,-146.5678,69.9016,0,0,-0.6396,-12.6651,6.9207,-12.9085,3.0175,-0.0481
291.9,13.266,-4.3424,-1.8399,-0.0321,-0.059,1.1118,-147.2273,70.2538,0,0,-0.6416,-13.1902,7.0434,3.3863,-0.4844,-0.0321
291.95,13.266,-2.4788,-1.677,-0.0253,-0.0404,1.1474,-147.8868,70.6059,0,0,-0.643,-12.3265,6.8722,19.5725,-3.8791,-0.0253
292,12.782,-3.2373,0.1896,0.0018,0.0604,1.0976,-148.46,70.941,0,0,-0.6436,-11.2329,6.6555,22.7684,-6.8278,0.0018
292.05,12.782,-1.9519,2.3979,0.1039,0.2275,1.056,-149.0101,71.2715,0,0,-0.641,-10.0496,6.1894,24.1792,-10.1057,0.1039
292.1,12.441,-2.6072,4.6937,0.2914,0.3602,1.1151,-149.4649,71.5599,0,0,-0.6311,-8.815,5.6449,11.3083,-5.8393,0.2914
292.15,12.441,-3.088,6.444,0.418,0.4602,1.1595,-149.8916,71.836,0,0,-0.6134,-8.9188,5.6055,-11.8337,1.9784,0.418
292.2,12.204,-3.0482,7.8824,0.5522,0.5303,1.1318,-150.3568,72.1205,0,0,-0.5891,-9.9984,5.8427,-17.7409,3.8988,0.5522
292.25,12.204,-2.246,8.4222,0.6246,0.5747,1.8053,-150.8914,72.4203,0,0,-0.5597,-10.6929,5.9954,-10.8854,-0.2427,0.6246
292.3,12.204,-2.6883,8.518,0.7125,0.5892,4.7125,-151.4261,72.72,0,0,-0.5263,-11.0869,5.8185,-14.0222,-6.2957,0.7125
292.35,12.109,-1.6314,9.9145,0.7134,0.5896,9.5772,-152.0001,73.0021,0,0,-0.4906,-12.0951,5.3658,-16.2242,-7.2843,0.7134
292.4,12.109,-0.7797,9.0923,0.7208,0.5678,14.2993,-152.6356,73.2566,0,0,-0.4548,-12.7093,5.09,7.6962,-11.8178,0.7208
292.45,12.109,-0.6715,8.202,0.6682,0.4771,18.706,-153.2711,73.5111,0,0,-0.42,-11.3255,4.184,31.7933,-20.8157,0.6682
292.5,11.952,0.2255,6.1613,0.5549,0.382,23.0423,-153.7682,73.675,0,0,-0.3895,-9.53,3.0085,17.8064,-14.2781,0.5549
292.55,11.952,0.7451,7.5882,0.4635,0.3686,27.2247,-154.2241,73.812,0,0,-0.364,-9.5449,2.7562,-12.8392,-2.0087,0.4635
292.6,11.961,0.9082,6.3107,0.4615,0.375,31.2918,-154.7226,73.9506,0,0,-0.3409,-10.8139,2.8076,-21.1159,0.855,0.4615
292.65,11.961,0.8603,6.9764,0.4387,0.4042,35.1041,-155.3055,74.0927,0,0,-0.3184,-11.6565,2.8417,-8.5967,-0.3637,0.4387
292.7,11.961,0.4259,6.9915,0.4682,0.4085,37.8192,-155.8883,74.2348,0,0,-0.2957,-11.6736,2.7712,-0.9982,-4.1055,0.4682
292.75,12.273,0.6864,6.5715,0.4519,0.4085,39.1302,-156.4728,74.3698,0,0,-0.2727,-11.7563,2.4312,-1.4822,-6.0964,0.4519
292.8,12.273,0.4905,7.0585,0.4675,0.3722,39.7848,-157.0639,74.4779,0,0,-0.2497,-11.8218,2.1616,-1.7064,-3.5332,0.4675
292.85,12.273,1.2618,3.6804,0.4405,0.2442,40.0731,-157.655,74.586,0,0,-0.227,-11.9269,2.0779,-9.65,-7.6895,0.4405
292.9,12.567,1.3777,3.5241,0.3059,0.0968,40.6054,-158.2566,74.6857,0,0,-0.2084,-12.7868,1.3926,-16.147,-12.8666,0.3059
292.95,12.567,1.357,1.357,0.1685,-0.0309,41.0634,-158.9337,74.7253,0,0,-0.1965,-13.5416,0.7912,-10.2246,-5.9138,0.1685
293,12.567,1.7022,-0.4642,0.0226,-0.1189,41.1639,-159.6108,74.7648,0,0,-0.1917,-13.8093,0.8013,-11.2593,0.4241,0.0226
293.05,12.868,1.4646,-1.5223,-0.0636,-0.1812,41.4056,-160.3146,74.8054,0,0,-0.1927,-14.6675,0.8336,-14.4888,0.5457,-0.0636
293.1,12.868,1.5696,-1.3152,-0.1589,-0.2114,41.796,-161.0775,74.8482,0,0,-0.1983,-15.2582,0.8558,7.4945,0.5539,-0.1589
293.15,12.868,1.7484,-3.3748,-0.2031,-0.2251,42.0366,-161.8404,74.891,0,0,-0.2074,-13.9181,0.889,32.1757,0.7958,-0.2031
293.2,13.293,1.6661,-3.6264,-0.2186,-0.2267,42.3785,-162.4693,74.9371,0,0,-0.2179,-12.0406,0.9354,19.6667,0.2313,-0.2186
293.25,13.293,2.1387,-4.66,-0.2341,-0.2261,42.8645,-163.0445,74.9845,0,0,-0.2292,-11.9514,0.9121,-11.2148,-1.2217,-0.2341
293.3,13.561,1.7963,-3.797,-0.236,-0.2013,43.5178,-163.6645,75.0283,0,0,-0.241,-13.1621,0.8133,-19.7298,-1.611,-0.236
293.35,13.561,2.201,-3.9693,-0.2252,-0.1732,44.1333,-164.3607,75.0658,0,0,-0.2525,-13.9244,0.751,-7.4431,0.7817,-0.2252
293.4,13.561,1.6962,-2.2563,-0.1357,-0.1022,44.5439,-165.0569,75.1034,0,0,-0.2615,-13.9064,0.8914,0.6204,4.8338,-0.1357
293.45,13.896,1.8208,-1.45,-0.1127,-0.0111,42.2658,-165.7513,75.155,0,0,-0.2677,-13.8624,1.2344,0.7002,5.455,-0.1127
293.5,13.896,1.4775,-0.5856,0.0057,0.1004,37.3816,-166.4432,75.2268,0,0,-0.2704,-13.8364,1.4369,-0.8881,3.336,0.0057
293.55,13.896,0.5517,1.7048,0.0961,0.1409,32.4975,-167.135,75.2987,0,0,-0.2679,-13.9512,1.568,-4.7913,5.4696,0.0961
293.6,14.248,-0.2854,2.2723,0.1761,0.2031,27.6133,-167.8383,75.3836,0,0,-0.2611,-14.3155,1.9839,-6.1382,7.0072,0.1761
293.65,14.248,-1.7658,3.497,0.2669,0.2599,22.7292,-168.5665,75.4971,0,0,-0.25,-14.565,2.2687,-2.4903,1.4277,0.2669
293.7,14.248,-1.8463,4.0607,0.3514,0.2952,14.3634,-169.2948,75.6105,0,0,-0.2345,-14.5645,2.1267,0.0176,-5.2025,0.3514
293.75,14.622,-3.0623,5.3218,0.4051,0.3435,6.2836,-170.023,75.7097,0,0,-0.2156,-14.5632,1.7485,0.0208,-6.1431,0.4051
293.8,14.622,-2.5403,6.1802,0.4771,0.3827,3.3481,-170.7511,75.7853,0,0,-0.1936,-14.5624,1.5123,2.0974,-5.6545,0.4771
293.85,14.622,-2.3049,5.3063,0.5482,0.3855,2.0517,-171.4792,75.861,0,0,-0.1679,-14.3535,1.183,6.886,-10.8531,0.5482
293.9,14.44,-3.4167,9.4979,0.6026,0.384,1.3036,-172.1864,75.9036,0,0,-0.1391,-13.8738,0.427,7.5036,-11.8265,0.6026
293.95,14.44,-2.496,7.1847,0.5864,0.3835,1.1933,-172.8666,75.9037,0,0,-0.1094,-13.6031,0.0004,-1.861,-4.2665,0.5864
294,14.44,-2.8279,7.9433,0.5319,0.3656,1.1151,-173.5468,75.9037,0,0,-0.0815,-14.0599,0.0004,-20.4152,0.0006,0.5319
294.05,14.265,-2.3004,7.4361,0.5341,0.2815,1.0031,-174.2726,75.9037,0,0,-0.0548,-15.6447,0.0004,-27.1261,0.0008,0.5341
294.1,14.265,-2.6487,6.5201,0.5289,0.2211,1.0144,-175.1112,75.9037,0,0,-0.0282,-16.7726,0.0005,1.5304,-7.613,0.5289
294.15,14.265,-4.0861,7.6442,0.5023,0.2419,1.0809,-175.9498,75.9038,0,0,-0.0025,-15.4916,-0.7609,30.222,-17.9626,0.5023
294.2,14.22,-2.6071,6.3864,0.4547,0.2839,1.6375,-176.6604,75.8276,0,0,0.0215,-13.7504,-1.7958,25.1011,-13.0531,0.4547
294.25,14.22,-1.3616,6.9904,0.4739,0.2933,5.6111,-177.3249,75.7242,0,0,0.0447,-12.9815,-2.0662,12.936,-2.6493,0.4739
294.3,13.89,-1.071,6.7457,0.4418,0.3026,12.1545,-177.9585,75.621,0,0,0.0676,-12.4568,-2.0607,7.4096,0.0771,0.4418
294.35,13.89,-0.6131,7.8479,0.3755,0.2949,17.8448,-178.5706,75.5181,0,0,0.088,-12.2406,-2.0585,1.0561,-2.4424,0.3755
294.4,13.89,-0.6646,4.4905,0.404,0.2919,22.0374,-179.1826,75.4152,0,0,0.1075,-12.3512,-2.305,-4.2722,-9.5209,0.404
294.45,13.738,-0.1876,6.1111,0.3944,0.2919,24.8764,-179.8057,75.2876,0,0,0.1275,-12.6678,-3.0106,-5.2264,-11.6474,0.3944
294.5,13.738,-0.438,6.2579,0.3963,0.2919,26.7341,-180.4494,75.1141,0,0,0.1472,-12.8738,-3.4697,-1.877,-5.2912,0.3963
294.55,13.738,-0.3508,6.4089,0.3855,0.2933,27.7685,-181.0931,74.9406,0,0,0.1668,-12.8555,-3.5397,1.431,-5.4677,0.3855
294.6,13.957,-0.1677,6.2918,0.4285,0.2934,28.4329,-181.7349,74.7601,0,0,0.1871,-12.7307,-4.0165,2.3125,-8.8357,0.4285
294.65,13.957,-0.0258,4.8324,0.4225,0.2983,28.8452,-182.3661,74.539,0,0,0.2084,-12.6242,-4.4233,1.0146,-4.9089,0.4225
294.7,13.957,0.3364,5.7843,0.3826,0.3042,29.0688,-182.9973,74.3178,0,0,0.2285,-12.6292,-4.5074,-0.4286,-7.2037,0.3826
294.75,13.996,-0.6443,4.7406,0.406,0.3042,29.2219,-183.629,74.0882,0,0,0.2482,-12.6671,-5.1436,-0.7071,-11.8844,0.406
294.8,13.996,0.2943,6.3117,0.4112,0.3027,29.286,-184.264,73.8035,0,0,0.2687,-12.6999,-5.6958,-0.3978,-5.5667,0.4112
294.85,13.996,-0.6481,5.235,0.4047,0.3027,29.4337,-184.899,73.5187,0,0,0.2891,-12.7069,-5.7003,-6.5651,-4.2664,0.4047
294.9,14.23,-0,6.1297,0.4054,0.2934,29.6574,-185.5347,73.2334,0,0,0.3093,-13.3564,-6.1224,-12.9225,-8.3978,0.4054
294.95,14.23,-0.5378,7.1394,0.4196,0.2885,29.8811,-186.2347,72.9064,0,0,0.3299,-13.9991,-6.5401,-4.805,-5.6175,0.4196
295,14.23,-0.029,4.7541,0.407,0.2828,30.3581,-186.9346,72.5794,0,0,0.3506,-13.8369,-6.6842,7.1731,-6.3746,0.407
295.05,14.355,-0.3312,6.4338,0.3715,0.2827,31.0756,-187.6184,72.238,0,0,0.3701,-13.2818,-7.1775,9.4814,-8.4259,0.3715
295.1,14.355,0.0992,6.6454,0.3546,0.2827,33.0246,-188.2628,71.8617,0,0,0.3882,-12.8888,-7.5268,7.0987,-5.0173,0.3546
295.15,14.355,0.5118,6.351,0.3642,0.2827,36.1387,-188.9073,71.4853,0,0,0.4062,-12.5719,-7.6793,12.5068,-6.0187,0.3642
295.2,14.49,0.6036,5.7914,0.3846,0.2826,39.2528,-189.52,71.0937,0,0,0.4249,-11.6381,-8.1286,15.5073,-7.4627,0.3846
295.25,14.49,1.1285,5.2701,0.3798,0.2812,42.8594,-190.0711,70.6725,0,0,0.444,-11.0212,-8.4255,5.1944,-3.3631,0.3798
295.3,14.49,0.9432,5.8031,0.3609,0.2857,46.4678,-190.6221,70.2512,0,0,0.4625,-11.1187,-8.465,-6.579,-2.6606,0.3609
295.35,14.776,0.5959,5.0104,0.3611,0.2858,48.9586,-191.1829,69.826,0,0,0.4806,-11.6791,-8.6916,-10.2334,-4.1384,0.3611
295.4,14.776,1.304,6.6127,0.3763,0.2858,50.6888,-191.79,69.382,0,0,0.499,-12.142,-8.8788,-0.2791,0.348,0.3763
295.45,14.776,0.8574,6.3295,0.3739,0.286,52.259,-192.3971,68.9381,0,0,0.5178,-11.707,-8.6568,29.9124,15.2657,0.3739
295.5,15.085,0.749,7.161,0.3982,0.2888,53.3678,-192.9607,68.5163,0,0,0.5371,-9.1508,-7.3522,46.7742,23.8711,0.3982
295.55,15.085,-0.1238,7.5051,0.4339,0.2888,53.1222,-193.3122,68.2029,0,0,0.5579,-7.0296,-6.2697,21.212,10.8255,0.4339
295.6,15.085,-0.4433,5.7842,0.4114,0.2946,48.3753,-193.6637,67.8894,0,0,0.579,-7.0296,-6.2697,-0,-0,0.4114
295.65,15.085,-1.4639,7.0706,0.3924,0.295,37.8261,-194.0152,67.5759,0,0,0.5991,-7.0296,-6.2697,-10.5006,-12.3876,0.3924
295.7,15.085,-2.2039,7.8735,0.4202,0.295,24.0803,-194.3667,67.2624,0,0,0.6194,-8.0796,-7.5084,-61.135,-72.1214,0.4202
295.75,15.393,-4.1602,5.2755,0.4552,0.295,11.9887,-194.8231,66.8251,0,0,0.6413,-13.1431,-13.4818,-90.7683,-107.0801,0.4552
295.8,15.393,-4.3514,8.4237,0.4818,0.2855,5.8426,-195.681,65.9142,0,0,0.6647,-17.1565,-18.2164,-34.4819,-43.3971,0.4818
295.85,15.393,-3.9519,6.1601,0.5381,0.2681,3.0497,-196.5388,65.0034,0,0,0.6902,-16.5913,-17.8215,41.6011,29.0679,0.5381
295.9,15.627,-3.7909,7.7149,0.522,0.2407,1.4652,-197.3401,64.1321,0,0,0.7167,-12.9964,-15.3097,66.2464,46.2883,0.522
295.95,15.627,-3.8929,6.6738,0.4681,0.2141,1.1726,-197.8384,63.4724,0,0,0.7415,-9.9666,-13.1927,32.6661,22.2075,0.4681
296,15.627,-2.8973,6.178,0.4611,0.1879,0.9857,-198.3368,62.8128,0,0,0.7647,-9.7297,-13.0889,10.4462,4.5771,0.4611
296.05,15.098,-2.8274,6.8374,0.3615,0.1785,0.9039,-198.8114,62.1636,0,0,0.7853,-8.922,-12.735,13.7856,6.0403,0.3615
296.1,15.098,-4.3502,4.7799,0.3216,0.1788,0.9435,-199.229,61.5393,0,0,0.8024,-8.3512,-12.4849,9.232,4.6539,0.3216
296.15,15.098,-3.747,4.6896,0.3106,0.1799,0.9472,-199.6465,60.9151,0,0,0.8182,-7.9988,-12.2696,11.4422,6.9904,0.3106
296.2,14.766,-4.3164,5.1993,0.3114,0.178,0.9198,-200.0288,60.3123,0,0,0.8337,-7.207,-11.7858,12.3136,7.5228,0.3114
296.25,14.766,-2.2934,4.7328,0.313,0.1782,0.8406,-200.3672,59.7365,0,0,0.8493,-6.7675,-11.5173,4.576,0.8378,0.313
296.3,14.766,-3.0857,4.8857,0.2707,0.1931,0.7923,-200.7056,59.1606,0,0,0.8639,-6.7494,-11.7021,1.2818,-13.0822,0.2707
296.35,14.498,-2.2716,3.9041,0.3035,0.205,0.8197,-201.0422,58.5663,0,0,0.8783,-6.6393,-12.8255,2.0206,-20.6226,0.3035
296.4,14.498,-3.3023,5.7724,0.2857,0.2127,0.8925,-201.3695,57.8781,0,0,0.893,-6.5473,-13.7643,5.3132,-1.2867,0.2857
296.45,14.498,-3.3601,4.7568,0.326,0.2177,0.9444,-201.6969,57.1898,0,0,0.9083,-6.108,-12.9542,21.4272,39.5097,0.326
296.5,14.208,-4.4858,4.4412,0.3411,0.2195,0.9353,-201.9803,56.5826,0,0,0.925,-4.4046,-9.8133,29.6743,54.7166,0.3411
296.55,14.208,-4.6646,3.9135,0.375,0.2213,0.9715,-202.1373,56.2085,0,0,0.9429,-3.1405,-7.4826,12.6405,23.3078,0.375
296.6,14.208,-3.6836,4.2598,0.3904,0.2241,0.9976,-202.2944,55.8344,0,0,0.962,-3.1405,-7.4826,0,0,0.3904
296.65,14.208,-5.5543,4.8026,0.3881,0.2448,0.9496,-202.4514,55.4603,0,0,0.9815,-3.1405,-7.4826,-2.885,-10.7897,0.3881
296.7,14.208,-3.7334,6.0919,0.3612,0.2801,0.8794,-202.6084,55.0861,0,0,1.0002,-3.429,-8.5615,-16.7297,-62.5684,0.3612
296.75,13.829,-4.1928,4.3845,0.4076,0.3094,0.9301,-202.7943,54.6041,0,0,1.0194,-4.8135,-13.7394,-24.8045,-92.7678,0.4076
296.8,13.829,-2.7692,5.3114,0.4653,0.3195,1.0258,-203.0898,53.7122,0,0,1.0412,-5.9095,-17.8383,-10.9598,-40.9891,0.4653
296.85,13.829,-3.3114,5.5917,0.4859,0.3211,1.0155,-203.3853,52.8203,0,0,1.065,-5.9095,-17.8383,7.43,0.4834,0.4859
296.9,13.829,-1.8865,6.3394,0.4746,0.3211,0.9793,-203.6807,51.9284,0,0,1.089,-5.1665,-17.79,17.7536,1.1551,0.4746
296.95,13.069,-2.5715,6.5706,0.4624,0.3339,1.0177,-203.9019,51.0413,0,0,1.1125,-4.1341,-17.7228,13.217,0.8599,0.4624
297,13.069,-2.1111,7.2554,0.4656,0.3621,1.0525,-204.0941,50.1561,0,0,1.1357,-3.8448,-17.704,9.5269,25.7334,0.4656
297.05,13.069,-3.0182,7.3532,0.4787,0.4089,0.9904,-204.2864,49.2709,0,0,1.1593,-3.1814,-15.1495,14.6036,56.238,0.4787
297.1,12.589,-2.617,7.0782,0.5435,0.4208,0.9461,-204.4123,48.6411,0,0,1.1848,-2.3844,-12.0802,15.0093,40.6757,0.5435
297.15,12.589,-2.5744,7.4238,0.5658,0.4208,1.8648,-204.5248,48.0629,0,0,1.2126,-1.6805,-11.0819,14.9772,16.7133,0.5658
297.2,12.558,-1.6449,8.3137,0.5358,0.4203,5.5448,-204.5803,47.5329,0,0,1.2401,-0.8867,-10.4088,11.2539,5.6685,0.5358
297.25,12.558,-1.7412,6.7609,0.5493,0.3983,10.199,-204.6135,47.022,0,0,1.2672,-0.5551,-10.515,6.6296,-10.1352,0.5493
297.3,12.42,-0.51,6.455,0.5188,0.3704,12.8127,-204.6358,46.4814,0,0,1.2939,-0.2237,-11.4224,5.5472,-15.1885,0.5188
297.35,12.42,-1.8708,6.5362,0.5115,0.3377,14.2212,-204.6359,45.8797,0,0,1.3197,-0.0004,-12.0339,4.1447,-6.5699,0.5115
297.4,12.42,-2.1225,5.2617,0.4365,0.2726,12.2827,-204.6359,45.278,0,0,1.3434,0.1907,-12.0793,7.0645,-1.6797,0.4365
297.45,12.426,-3.2671,4.6008,0.3801,0.1848,7.0681,-204.6168,44.6718,0,0,1.3638,0.7061,-12.2019,8.3953,-1.9962,0.3801
297.5,12.426,-2.0161,2.5707,0.2685,0.0385,3.3702,-204.5653,44.0579,0,0,1.38,1.0303,-12.279,4.0733,-0.2664,0.2685
297.55,12.426,-2.0855,-0.4493,0.0967,-0.1999,1.9394,-204.5138,43.4439,0,0,1.3891,1.1134,-12.2285,3.6613,2.2218,0.0967
297.6,12.346,-1.2164,-3.8259,-0.1786,-0.4111,1.4423,-204.4539,42.835,0,0,1.3871,1.3964,-12.0568,4.8287,2.9303,-0.1786
297.65,12.346,-1.9411,-4.9288,-0.4068,-0.4983,1.2371,-204.3741,42.2382,0,0,1.3725,1.5963,-11.9355,1.4092,4.7242,-0.4068
297.7,12.346,-1.5057,-6.664,-0.5172,-0.511,1.1373,-204.2943,41.6415,0,0,1.3494,1.5373,-11.5844,-2.4656,14.6846,-0.5172
297.75,12.17,-1.2496,-9.0045,-0.5782,-0.5121,1.0892,-204.2204,41.0798,0,0,1.322,1.3497,-10.467,-3.1625,18.8353,-0.5782
297.8,12.17,-1.1616,-8.7971,-0.632,-0.5121,1.093,-204.1593,40.5948,0,0,1.2917,1.2211,-9.7008,-1.2865,7.662,-0.632
297.85,12.17,-1.4156,-9.3754,-0.6174,-0.5121,1.0638,-204.0983,40.1097,0,0,1.2605,1.2211,-9.7008,-2.5612,-17.0428,-0.6174
297.9,12.17,-1.7052,-8.979,-0.6221,-0.5121,1.0381,-204.0372,39.6247,0,0,1.2295,0.9649,-11.4051,-8.6693,-57.6867,-0.6221
297.95,11.991,-0.5346,-9.1872,-0.5946,-0.5121,3.5242,-204.0018,38.9692,0,0,1.1991,0.3541,-15.4695,-9.6549,-64.245,-0.5946
298,11.991,0.3195,-9.2869,-0.6414,-0.5121,8.3187,-204.0018,38.0777,0,0,1.1682,-0.0006,-17.8296,-9.7343,4.4843,-0.6414
298.05,11.991,0.2068,-9.0992,-0.5847,-0.5101,14.507,-204.0019,37.1862,0,0,1.1375,-0.6193,-15.0211,-13.9072,63.1256,-0.5847
298.1,11.687,1.8787,-8.0868,-0.5937,-0.491,21.146,-204.0638,36.5756,0,0,1.1081,-1.3913,-11.517,-9.6681,34.743,-0.5937
298.15,11.687,0.9627,-8.2636,-0.5387,-0.4802,25.1025,-204.141,36.0345,0,0,1.0798,-1.5861,-11.5468,-2.505,-9.9965,-0.5387
298.2,11.768,1.7887,-7.442,-0.5307,-0.4505,27.2982,-204.2224,35.4209,0,0,1.053,-1.6418,-12.5167,-7.0067,-5.3038,-0.5307
298.25,11.768,1.3857,-8.2098,-0.496,-0.4444,29.494,-204.3052,34.7829,0,0,1.0274,-2.2868,-12.0771,-14.0347,12.6213,-0.496
298.3,11.788,2.0456,-7.1033,-0.4791,-0.3857,30.8658,-204.451,34.2132,0,0,1.003,-3.0452,-11.2546,-12.2999,4.5544,-0.4791
298.35,11.788,1.0124,-6.1631,-0.3964,-0.3112,31.2593,-204.6097,33.6574,0,0,0.9811,-3.5168,-11.6217,-8.8473,-9.7425,-0.3964
298.4,12.02,1.0867,-3.7014,-0.318,-0.1982,31.492,-204.8027,33.0511,0,0,0.9632,-3.93,-12.2288,-1.1091,8.0877,-0.318
298.45,12.02,1.4427,-3.5299,-0.2097,-0.1139,31.7548,-205.0027,32.4345,0,0,0.95,-3.6277,-10.8129,7.395,32.0178,-0.2097
